396.87,373.0,0,0,0
484.05,265.0,0,0,0
429.881,264.0,0,0,0
421.20300000000003,264.0,0,0,0
396.639,265.0,1,0,0
493.844,265.0,0,0,0
444.371,264.0,0,0,0
374.32199999999995,265.0,0,0,0
357.371,265.0,0,0,0
398.19699999999995,265.0,0,0,0
499.06,265.0,0,0,0
362.99300000000005,265.0,0,0,0
344.17800000000005,266.0,0,0,0
347.98699999999997,266.0,0,0,0
358.668,264.0,0,0,0
271.803,265.0,0,0,0
286.342,266.0,0,0,0
373.658,266.0,0,0,0
325.685,358.0,0,0,0
304.64599999999996,373.0,0,0,0
389.161,372.0,0,0,0
439.337,372.0,0,0,0
415.95300000000003,375.0,0,0,0
280.046,375.0,0,0,0
417.285,374.0,0,0,0
442.426,270.0,0,0,0
404.231,270.0,0,0,0
449.84,266.0,0,0,0
451.13599999999997,266.0,0,0,0
519.281,268.0,0,0,0
586.6619999999999,268.0,0,0,0
551.263,269.0,0,0,0
472.731,268.0,0,0,0
375.715,268.0,0,0,0
324.694,269.0,0,0,0
378.903,269.0,0,0,0
326.486,268.0,0,0,0
367.397,269.0,0,0,0
392.848,269.0,0,0,0
379.03,266.0,0,0,0
386.48199999999997,260.0,0,0,0
374.173,261.0,0,0,0
244.699,286.0,0,0,0
316.205,287.0,0,0,0
355.834,288.0,0,0,0
293.552,289.0,0,0,0
318.586,289.0,1,0,0
271.691,289.0,0,0,0
443.575,289.0,0,0,0
395.269,261.0,0,0,0
329.462,260.0,0,0,0
422.019,260.0,0,0,0
423.745,260.0,0,0,0
402.36699999999996,260.0,0,0,0
338.006,260.0,0,0,0
324.197,261.0,0,0,0
304.382,260.0,0,0,0
414.038,266.0,0,0,0
359.81699999999995,264.0,0,0,0
467.626,264.0,0,0,0
286.447,265.0,0,0,0
309.96,264.0,0,0,0
399.214,264.0,0,0,0
297.416,264.0,0,0,0
198.428,264.0,0,0,0
210.204,265.0,0,0,0
536.0369999999999,268.0,0,0,0
322.722,267.0,0,0,0
225.951,268.0,0,0,0
278.965,272.0,0,0,0
423.81,271.0,0,0,0
343.908,271.0,0,0,0
155.328,270.0,0,0,0
283.052,163.0,0,0,0
420.82,222.0,0,0,0
365.01300000000003,165.0,0,0,0
378.851,166.0,0,0,0
285.403,166.0,0,0,0
280.84,166.0,0,0,0
314.69,166.0,0,0,0
230.37099999999998,166.0,0,0,0
300.418,163.0,0,0,0
201.408,164.0,0,0,0
234.265,163.0,0,0,0
160.316,163.0,0,0,0
186.61900000000003,164.0,0,0,0
214.74,163.0,0,0,0
185.648,164.0,0,0,0
327.272,164.0,0,1,0
282.968,159.0,0,0,0
347.905,192.0,0,0,0
291.116,198.0,0,0,0
260.768,198.0,0,0,0
181.283,199.0,0,0,0
90.631,199.0,0,0,0
180.674,199.0,0,0,0
188.935,199.0,0,0,0
161.19799999999998,161.0,0,0,0
203.957,161.0,0,0,0
140.947,161.0,0,0,0
250.63,162.0,0,2,0
294.525,162.0,0,2,0
301.897,162.0,0,2,0
271.94599999999997,162.0,0,0,1
239.983,162.0,0,4,0
227.118,159.0,0,0,0
108.70200000000001,159.0,0,2,0
180.41099999999997,421.0,0,2,0
180.65599999999998,427.0,0,2,0
244.658,426.0,0,2,1
263.774,426.0,0,0,0
383.30300000000005,427.0,0,4,1
387.848,429.0,0,4,1
221.37599999999998,430.0,0,0,1
332.98800000000006,532.0,0,2,2
379.23699999999997,574.0,0,4,2
548.307,578.0,0,4,1
553.356,578.0,0,2,1
647.015,576.0,0,6,1
740.8919999999999,577.0,0,4,0
724.8510000000001,586.0,0,2,1
867.078,591.0,0,0,3
849.587,586.0,0,2,2
876.441,584.0,0,2,0
974.1560000000001,586.0,0,4,1
1099.9569999999999,585.0,0,2,3
1193.792,712.0,0,0,3
1287.136,760.0,0,2,3
1304.0819999999999,760.0,0,3,0
1405.392,768.0,1,3,1
1299.373,769.0,0,0,1
1431.5520000000001,766.0,0,2,9
1352.625,765.0,0,8,4
1448.668,758.0,0,2,1
1506.517,758.0,0,0,0
1559.911,748.0,0,0,0
1675.8529999999998,1111.0,0,2,0
1697.455,1849.0,0,4,0
1856.755,1854.0,0,0,0
1681.769,1858.0,0,0,0
1739.1770000000001,1983.0,0,2,0
1900.154,1985.0,0,0,0
2024.5829999999999,2232.0,0,0,1
2021.175,2239.0,0,0,0
2345.519,2240.0,0,0,0
2525.185,2510.0,0,0,0
2807.491,2507.0,0,0,0
2802.555,2505.0,0,0,1
3080.781,2503.0,0,0,0
3287.4240000000004,2503.0,0,0,0
3200.211,2688.0,0,0,0
3397.292,2859.0,0,0,0
3365.197,2739.0,1,0,0
3493.364,2737.0,0,0,0
3448.5559999999996,2621.0,0,0,0
3452.179,2737.0,0,0,0
3406.531,2733.0,0,0,1
3639.86,2735.0,0,0,0
3596.5409999999997,2730.0,0,0,0
3660.039,2586.0,0,0,0
3683.145,2469.0,0,0,0
3573.782,2340.0,0,0,0
3591.865,2157.0,0,0,0
3353.093,2156.0,0,0,0
3438.829,2154.0,0,0,0
3513.1540000000005,2147.0,0,0,0
3466.969,2021.0,0,0,0
3576.5609999999997,1841.0,1,0,0
3424.336,1852.0,0,0,0
3359.176,1771.0,0,0,0
3248.647,1771.0,0,0,0
3148.778,1261.0,0,0,0
3094.678,1567.0,0,0,0
3065.401,1425.0,0,0,0
3116.16,1172.0,0,0,0
2778.031,1173.0,0,0,0
2659.955,1286.0,0,0,0
2602.896,1290.0,0,0,0
2559.62,1288.0,0,0,0
2222.9429999999998,1115.0,0,0,0
1990.0870000000002,1076.0,0,0,0
2324.011,1074.0,0,0,0
2282.615,1076.0,0,0,0
2069.125,1077.0,0,0,0
1793.725,1077.0,0,0,0
1690.05,1076.0,0,0,0
1828.01,899.0,0,0,0
1502.7320000000002,897.0,0,0,0
1509.8129999999999,804.0,0,0,0
1395.899,777.0,0,0,0
1511.973,768.0,0,0,0
1671.731,766.0,0,0,0
1525.056,820.0,0,0,0
1509.398,947.0,0,0,0
1310.54,953.0,0,0,0
1298.45,821.0,0,0,0
1181.156,766.0,0,0,0
1162.675,745.0,0,0,0
1154.3239999999998,746.0,0,0,0
1087.344,745.0,0,0,0
1278.6760000000002,746.0,0,0,0
1178.7060000000001,741.0,0,0,0
1128.463,740.0,0,0,0
1076.813,740.0,0,0,0
1007.71,739.0,0,0,0
1215.757,739.0,0,0,0
1017.454,740.0,0,0,0
1116.681,740.0,0,0,0
1162.757,738.0,0,0,0
1032.2930000000001,740.0,0,0,0
1026.247,714.0,0,0,0
925.199,716.0,0,0,0
1006.029,715.0,0,0,0
973.143,718.0,0,0,0
1004.58,717.0,0,0,0
1152.18,719.0,0,0,0
1056.846,720.0,0,0,0
1065.747,653.0,0,0,0
1017.618,654.0,0,0,0
1081.404,653.0,0,0,0
956.8960000000001,653.0,0,0,0
958.1389999999999,655.0,0,0,0
1121.806,654.0,0,0,0
1062.538,660.0,0,0,0
965.27,580.0,0,0,0
967.453,580.0,0,0,0
975.133,505.0,0,0,0
951.207,507.0,0,0,0
881.3660000000001,506.0,0,0,0
945.79,508.0,0,0,0
913.148,506.0,0,0,0
910.29,507.0,0,0,0
844.336,506.0,0,0,0
755.998,506.0,0,0,0
675.071,505.0,0,0,0
560.972,506.0,0,0,0
621.819,506.0,0,0,0
654.229,506.0,0,0,0
670.308,507.0,0,0,0
666.4839999999999,505.0,0,0,0
731.428,503.0,0,0,0
803.2130000000001,484.0,0,0,0
774.204,485.0,0,0,0
651.42,485.0,0,0,0
659.291,485.0,0,0,0
778.3989999999999,484.0,0,0,0
819.3910000000001,485.0,0,0,0
673.118,486.0,0,0,0
667.8889999999999,486.0,1,0,0
646.284,486.0,0,0,0
651.827,486.0,0,0,0
547.729,485.0,0,0,0
523.066,485.0,0,0,0
752.827,486.0,0,0,0
869.198,487.0,0,0,0
794.084,485.0,0,0,0
819.3710000000001,486.0,0,0,0
802.673,484.0,0,0,0
734.3839999999999,483.0,0,0,0
581.923,485.0,0,0,0
537.6419999999999,580.0,0,0,0
564.969,598.0,0,0,0
620.861,596.0,0,0,0
722.841,597.0,0,0,0
778.6110000000001,598.0,0,0,0
683.799,389.0,0,0,0
701.7919999999999,422.0,0,0,0
785.1610000000001,423.0,0,0,0
694.044,420.0,0,0,0
726.064,423.0,0,0,0
750.687,423.0,0,0,0
654.503,423.0,0,0,0
578.509,423.0,0,0,0
572.085,425.0,0,0,0
603.059,681.0,0,0,0
454.82300000000004,708.0,0,0,0
389.024,713.0,0,0,0
617.132,713.0,0,0,0
590.567,511.0,0,0,0
549.0930000000001,507.0,0,0,0
632.452,506.0,0,0,0
635.0369999999999,594.0,0,0,0
842.971,729.0,0,0,0
796.819,728.0,0,0,0
898.748,730.0,0,0,0
747.7919999999999,732.0,0,0,0
780.441,730.0,0,0,0
784.523,744.0,0,0,0
723.715,750.0,0,0,0
768.577,650.0,0,0,0
728.398,640.0,0,0,0
1027.2060000000001,640.0,0,0,0
999.7410000000001,700.0,0,0,0
1026.01,750.0,0,0,0
877.5160000000001,753.0,0,0,0
799.362,440.0,0,0,0
856.2439999999999,438.0,0,0,0
730.502,441.0,0,0,0
748.444,441.0,0,0,0
777.977,170.0,0,0,0
858.3539999999999,164.0,0,0,0
900.5369999999999,165.0,0,0,0
711.382,165.0,0,0,0
622.274,165.0,0,0,0
463.577,166.0,0,0,0
399.86300000000006,166.0,0,0,0
316.381,166.0,0,0,0
130.578,166.0,0,0,0
175.922,165.0,0,0,0
273.418,162.0,0,0,0
343.416,162.0,0,0,0
254.388,162.0,0,0,0
172.282,162.0,0,0,0
268.334,202.0,0,0,0
232.16400000000002,203.0,0,0,0
216.804,203.0,0,0,0
131.124,203.0,0,0,0
197.327,202.0,0,0,0
348.667,197.0,0,0,0
263.175,198.0,0,0,0
302.927,199.0,0,0,0
188.58,412.0,0,0,0
187.47400000000002,424.0,0,0,0
224.033,374.0,0,0,0
166.803,374.0,0,0,0
365.68699999999995,374.0,0,0,0
292.77299999999997,373.0,0,0,0
370.164,372.0,0,0,0
367.402,372.0,0,0,0
414.63699999999994,375.0,0,0,0
461.244,375.0,0,0,0
307.474,375.0,0,0,0
438.31300000000005,374.0,0,0,0
414.81199999999995,374.0,0,0,0
570.251,374.0,0,0,0
557.16,375.0,0,0,0
480.52,374.0,0,0,0
589.4209999999999,376.0,0,0,0
513.5369999999999,378.0,0,0,0
535.809,378.0,0,0,0
362.281,378.0,0,0,0
507.046,378.0,0,0,0
528.727,378.0,0,0,0
418.45300000000003,373.0,0,0,0
446.267,373.0,0,0,0
394.681,374.0,0,0,0
502.63,374.0,0,0,0
302.578,376.0,0,0,0
420.265,375.0,0,0,0
483.85400000000004,374.0,0,0,0
481.92900000000003,374.0,0,0,0
551.246,376.0,0,0,0
425.69,374.0,0,0,0
513.724,374.0,0,0,0
409.60900000000004,374.0,0,0,0
366.43800000000005,374.0,0,0,0
362.48199999999997,373.0,0,0,0
353.815,373.0,0,0,0
503.337,372.0,0,0,0
387.76800000000003,371.0,0,0,0
470.82300000000004,372.0,0,0,0
448.792,201.0,0,0,0
496.63699999999994,200.0,0,0,0
424.621,201.0,0,0,0
383.158,197.0,0,0,0
480.645,197.0,0,0,0
377.981,199.0,0,0,0
413.015,199.0,0,0,0
380.88,199.0,0,0,0
368.256,200.0,0,0,0
339.833,200.0,0,0,0
287.361,199.0,0,0,0
255.514,355.0,0,0,0
279.899,369.0,0,0,0
287.258,369.0,0,0,0
246.204,368.0,0,0,0
237.25400000000002,369.0,0,0,0
232.797,372.0,0,0,0
383.466,371.0,0,0,0
373.216,371.0,0,0,0
373.89099999999996,371.0,0,0,0
460.76599999999996,371.0,0,0,0
515.028,373.0,1,0,0
513.487,377.0,0,0,0
475.064,377.0,0,0,0
446.70599999999996,205.0,0,0,0
526.003,205.0,0,0,0
485.98199999999997,205.0,0,0,0
451.144,207.0,0,0,0
491.533,208.0,0,0,0
414.314,208.0,0,0,0
402.778,208.0,0,0,0
368.57800000000003,208.0,0,0,0
369.12800000000004,208.0,0,0,0
269.212,287.0,0,0,0
289.797,367.0,0,0,0
239.44099999999997,377.0,0,0,0
326.553,371.0,0,0,0
249.352,371.0,0,0,0
269.712,371.0,0,0,0
322.14,370.0,0,0,0
250.521,372.0,0,0,0
366.06199999999995,399.0,0,0,0
358.228,402.0,0,0,0
377.279,406.0,0,0,0
387.585,267.0,0,0,0
526.2669999999999,203.0,0,0,0
549.1569999999999,199.0,0,0,0
480.131,198.0,0,0,0
444.01,206.0,0,0,0
525.425,206.0,0,0,0
545.895,206.0,0,0,0
385.82800000000003,206.0,0,0,0
340.71,206.0,0,0,0
370.81,207.0,0,0,0
346.98900000000003,206.0,0,0,0
219.535,207.0,0,0,0
171.63400000000001,207.0,0,0,0
181.399,206.0,0,0,0
157.37,206.0,0,0,0
128.65,206.0,0,0,0
260.78700000000003,207.0,0,0,0
335.272,207.0,0,0,0
389.06,207.0,0,0,0
438.05300000000005,206.0,0,0,0
417.36400000000003,207.0,0,0,0
389.79900000000004,336.0,0,0,0
221.037,350.0,0,0,0
160.925,350.0,0,0,0
86.439,348.0,0,0,0
183.72,348.0,0,0,0
214.292,352.0,0,0,0
286.017,354.0,0,0,0
350.24699999999996,350.9379917,0,0,0
445.957,342.43589060000005,0,0,0
