,real_value,reg_br,reg_ridge,reg_ridgecv,reg_lr,reg_encv,reg_lassocv,reg_larscv
291,0.02621431372549019,0.02465955607933041,0.024814756949926513,0.024814756949926513,0.02435443068249251,0.024345763620152755,0.024392369345160078,0.024454490929002697
292,0.02529004901960784,0.024265585047872587,0.024444035422428057,0.024444035422428057,0.023900126459583348,0.023978082276649437,0.024038109374002692,0.024048448835944432
293,0.02670936274509804,0.023783363113478253,0.024179328233242908,0.024179328233242908,0.023159009094877454,0.023750695550489753,0.02381073924525421,0.023801790040628927
294,0.029733039215686274,0.02357589499151915,0.023941592709657396,0.023941592709657396,0.02338077045715933,0.023674149431181804,0.023725615534235772,0.023707078004759213
295,0.025800539215686275,0.022913395193582316,0.023356384099330798,0.023356384099330798,0.02288901912597245,0.02314825962511522,0.0232231244473741,0.023220619704295675
296,0.02381382352941176,0.0220158431789109,0.022619944585688907,0.022619944585688907,0.022384084316389382,0.02240413294169674,0.02250261425436718,0.022439064776885675
297,0.02319245098039216,0.02141065949607951,0.02195395626158975,0.02195395626158975,0.021716059025089395,0.021866122129905137,0.021975569584957458,0.021845358805718716
298,0.01694911764705882,0.02086951937316989,0.021216943527491247,0.021216943527491247,0.021316860471885996,0.021246783237570344,0.021352455926067635,0.02124836131956699
299,0.016635147058823532,0.020169429487652577,0.02035724222485317,0.02035724222485317,0.02066395778635094,0.020449746775541004,0.020462342529732346,0.020434754155965084
300,0.016834362745098037,0.01961214273126965,0.01951544013714413,0.01951544013714413,0.020036891752838286,0.019676068297543862,0.019697708048790848,0.019671368983545198
301,0.01799220588235294,0.018162543567086412,0.018240158097520894,0.018240158097520894,0.01789108934755699,0.018326729399087437,0.01835955961705378,0.018291048330262648
302,0.015907598039215685,0.016627371199140484,0.01680371214674332,0.01680371214674332,0.016234940309571202,0.0167086610579152,0.01672048502507392,0.016643788605089603
303,0.011508774509803922,0.01560431195810046,0.015926228219479886,0.015926228219479886,0.015261180969499931,0.015853507214226587,0.015881474131625006,0.015820709765151496
304,0.014083921568627453,0.014918049768217586,0.015174718904612996,0.015174718904612996,0.014724953809885394,0.015140718363187644,0.01516102582931209,0.015092065028814772
305,0.013602892156862743,0.013763738158815096,0.01436450360624717,0.01436450360624717,0.013634312544277428,0.014366740990809854,0.01436623826905642,0.01420969635007873
306,0.010841960784313723,0.013280384047695326,0.013720700387909145,0.013720700387909145,0.013079114397605,0.014087110846598073,0.014121803922457762,0.013978642330401463
307,0.008276764705882352,0.012698585504698287,0.0128241162230959,0.0128241162230959,0.013204000278599685,0.013040257433227675,0.01306048632846505,0.012882970256372583
308,0.014566568627450982,0.012955219260509103,0.013070303833250337,0.013070303833250337,0.013029498934792563,0.013137171184320045,0.013155681930990214,0.013014323128192541
309,0.016596568627450983,0.01343452957273885,0.013447821817042207,0.013447821817042207,0.01370786875170455,0.013510565373837432,0.013534856529532322,0.013394085035154858
310,0.01725549019607843,0.013747499058818294,0.013660436298403085,0.013660436298403085,0.013670493855090247,0.013653253843176859,0.013695812711163387,0.013564359705533442
311,0.013765245098039216,0.013721619040746973,0.013736508349345825,0.013736508349345825,0.013490844859344006,0.013628753758658317,0.013651153523141675,0.013569807630934242
312,0.013222107843137256,0.013927935330945839,0.014078852580806139,0.014078852580806139,0.013608271405687001,0.014010195758876801,0.014029383991403372,0.013973507841793211
313,0.0169503431372549,0.01407082931291333,0.014457736796331605,0.014457736796331605,0.01383695932215117,0.014476441422809502,0.014518795652576792,0.01440760243006825
314,0.015492450980392156,0.01432582714602028,0.014894290876997103,0.014894290876997103,0.014545486554186617,0.01492319876749252,0.015014898921501003,0.014859596486358637
315,0.012018578431372549,0.014966616237792621,0.015503476236097383,0.015503476236097383,0.015293341382128019,0.01543360048581821,0.015520013176357365,0.015382395161877324
316,0.015870147058823527,0.016340312849699272,0.0166712883664034,0.0166712883664034,0.016123793300304362,0.01664578293983087,0.016741641999521113,0.016669812290995286
317,0.019646029411764705,0.017801245836696362,0.01789116286316227,0.01789116286316227,0.017753767097050746,0.0176594285631189,0.017736412100420918,0.01776169008563838
318,0.029277401960784318,0.018497008189991615,0.01886165909000287,0.01886165909000287,0.01821232613273913,0.018731655013989136,0.018818606895844164,0.0187298099007073
319,0.026525833333333332,0.019438999646027362,0.01966298512475208,0.01966298512475208,0.01997339427130638,0.01958258078901424,0.019667655316101075,0.019612537031535798
320,0.02333671568627451,0.0203527919391156,0.020398806388787535,0.020398806388787535,0.020190732372176227,0.020327682568588072,0.020416351373310583,0.020373932082438165
321,0.03195156862745098,0.020903269170626244,0.02112541038933513,0.02112541038933513,0.020439657911231316,0.02084157231880708,0.02090057908566421,0.020884632464572662
322,0.03165774509803922,0.0214310028316415,0.021825065095320707,0.021825065095320707,0.021662200916355293,0.021759266119006863,0.021788646287093517,0.021767010488139137
323,0.03069549019607843,0.02166205817287291,0.02188542770979618,0.02188542770979618,0.021674514372503194,0.021900282113323434,0.021916452478863133,0.02196658962141474
324,0.01960691176470588,0.02136601071998847,0.021429626022637066,0.021429626022637066,0.021155655728116413,0.021325909308611276,0.021326730704099538,0.02138442987981312
325,0.017291911764705882,0.02052049420448847,0.02067761270521231,0.02067761270521231,0.020777091684710605,0.02052563086108075,0.020486205882897644,0.020540008177419238
326,0.01659794117647059,0.019907662609606806,0.019953115450923355,0.019953115450923355,0.020344777165861364,0.01990617264297456,0.019867891451860038,0.01989462402736223
327,0.014478235294117648,0.019076588039057114,0.01903108342936766,0.01903108342936766,0.01944465831084956,0.019022796820441126,0.01897101984875601,0.018967566846172047
328,0.013166029411764705,0.018216610797264988,0.018107040566912952,0.018107040566912952,0.018410630057342985,0.017956102972086847,0.017864445868683958,0.017920175118759568
